Order_Priority,Customer_ID,Ship_Mode,Order_Date,Order_ID
Critical,2004,Regular Air,5/20/2013,91279
Medium,2004,Express Air,12/11/2013,91280
Medium,2004,Regular Air,12/11/2013,91280
Not Specified,2006,Regular Air,9/5/2010,88798
High,2006,Delivery Truck,1/18/2011,88799
High,2006,Regular Air,1/18/2011,88799
High,2006,Regular Air,1/18/2011,88799
Not Specified,2006,Regular Air,1/24/2011,88800
Medium,2006,Regular Air,7/14/2011,88801
Medium,2006,Regular Air,9/4/2011,88804
Medium,2006,Regular Air,3/30/2012,88805
Low,2006,Regular Air,4/22/2012,88806
Not Specified,2006,Regular Air,5/19/2012,88807
High,2006,Regular Air,81301,53.2
High,2006,Regular Air,4/21/2013,88812
High,2007,Regular Air,87105,15
Critical,2007,Express Air,8/30/2011,88803
Critical,2007,Regular Air,8/30/2011,88803
Medium,2007,Regular Air,9/4/2011,88804
Low,2007,Regular Air,4/22/2012,88806
Low,2007,Delivery Truck,7/21/2012,88808
Critical,2007,Delivery Truck,9/10/2012,88809
High,2007,Regular Air,1/8/2013,88810
High,2007,Delivery Truck,1/8/2013,88810
High,2007,Regular Air,1/18/2013,88811
Medium,2007,Delivery Truck,11/24/2013,88813
Medium,2007,Regular Air,11/24/2013,88813
Not Specified,2009,Regular Air,4/18/2013,86880
Not Specified,2010,Regular Air,4/18/2013,86880
Not Specified,2010,Regular Air,4/18/2013,86880
Critical,2010,Delivery Truck,10/2/2013,86882
Critical,2010,Regular Air,10/2/2013,86882
Medium,2011,Regular Air,6/18/2010,86874
Medium,2011,Regular Air,48195,121.83
Medium,2011,Regular Air,3/26/2011,86876
Low,2011,Regular Air,7/21/2011,86877
Medium,2011,Regular Air,6/12/2013,86881
Critical,2011,Regular Air,10/2/2013,86882
Critical,2011,Regular Air,10/2/2013,86882
Not Specified,2012,Regular Air,1/14/2011,86875
Medium,2012,Regular Air,8/22/2011,86878
Low,2012,Regular Air,3/31/2013,86879
Medium,2012,Delivery Truck,6/12/2013,86881
High,2014,Regular Air,3/22/2010,88367
High,2014,Regular Air,3/22/2010,88367
Critical,2014,Regular Air,4/4/2010,88368
Critical,2014,Regular Air,3/2/2011,88369
High,2015,Regular Air,12/4/2011,88370
High,2015,Regular Air,12/4/2011,88370
Not Specified,2017,Regular Air,5/13/2011,86935
Not Specified,2017,Regular Air,5/13/2011,86935
Low,2017,Regular Air,5/30/2011,86936
Critical,2017,Regular Air,11/10/2012,86942
Not Specified,2017,Regular Air,4/9/2013,86944
Medium,2018,Regular Air,2/19/2011,86934
Low,2018,Regular Air,2/10/2012,86940
Low,2018,Regular Air,2/10/2012,86940
High,2018,Regular Air,12/1/2012,86943
High,2018,Regular Air,12/1/2012,86943
Not Specified,2018,Express Air,4/9/2013,86944
Medium,2018,Regular Air,5/3/2013,86945
High,2019,Regular Air,9/3/2012,86941
High,2019,Express Air,9/3/2012,86941
High,2019,Delivery Truck,12/1/2012,86943
High,2019,Regular Air,12/1/2012,86943
High,2019,Regular Air,12/1/2012,86943
High,2019,Regular Air,11/15/2013,86947
Critical,2020,Delivery Truck,2/13/2010,86933
High,2020,Regular Air,10/22/2011,86939
High,2020,Regular Air,10/22/2011,86939
High,2020,Delivery Truck,10/22/2011,86939
Low,2021,Regular Air,6/9/2011,86937
Low,2021,Regular Air,6/17/2011,86938
High,2021,Express Air,10/22/2011,86939
High,2021,Delivery Truck,10/22/2011,86939
Low,2021,Regular Air,6/9/2013,86946
Not Specified,2021,Regular Air,12/21/2013,86948
Low,2023,Delivery Truck,9/20/2011,90762
Low,2023,Regular Air,9/20/2011,90762
Critical,2023,Delivery Truck,2/1/2012,90763
Not Specified,2023,Regular Air,7/4/2012,90764
Medium,2023,Regular Air,9/16/2013,90765
Medium,2025,Regular Air,1/20/2011,87127
High,2025,Regular Air,Berea,1
High,2025,Regular Air,7/23/2011,87128
High,2025,Regular Air,7/23/2011,87128
Not Specified,2025,Regular Air,3/8/2012,87130
Not Specified,2025,Express Air,3/8/2012,87130
High,2025,Delivery Truck,2/18/2013,87131
High,2026,Express Air,2/20/2012,87129
Not Specified,2026,Regular Air,12/22/2013,87132
High,2026,Delivery Truck,12/27/2013,87133
Medium,2027,Regular Air,1/20/2011,87127
Medium,2029,Regular Air,9/18/2013,91061
Critical,2030,Regular Air,9/17/2010,91059
Critical,2030,Regular Air,9/17/2010,91059
Medium,2030,Regular Air,9/18/2010,91060
Medium,2032,Regular Air,9/14/2011,87119
Low,2033,Regular Air,1/3/2011,87118
Low,2033,Regular Air,1/3/2011,87118
Low,2033,Regular Air,1/3/2011,87118
Medium,2033,Regular Air,9/14/2011,87119
Low,2033,Express Air,1/1/2012,87121
Medium,2033,Regular Air,3/26/2012,87123
Medium,2033,Regular Air,3/26/2012,87123
Medium,2033,Regular Air,3/26/2012,87123
Medium,2034,Regular Air,32905,93.34
Medium,2034,Regular Air,10/31/2011,87120
High,2034,Regular Air,2/26/2012,87122
Not Specified,2034,Regular Air,6/10/2012,87124
Low,2034,Regular Air,1/18/2013,87125
Low,2034,Regular Air,5/12/2013,87126
Critical,2035,Regular Air,11/18/2010,87117
Low,2035,Delivery Truck,1/18/2013,87125
Low,2035,Regular Air,1/18/2013,87125
Not Specified,2037,Regular Air,3/12/2010,89333
Medium,2037,Express Air,2/1/2012,89336
Critical,2037,Express Air,5/1/2013,89338
High,2038,Regular Air,4/21/2010,89334
High,2038,Regular Air,8/21/2013,89340
Medium,2039,Regular Air,4/27/2011,89335
Medium,2039,Regular Air,4/27/2011,89335
Medium,2039,Regular Air,4/27/2011,89335
High,2039,Regular Air,10/26/2012,89337
High,2039,Regular Air,5/22/2013,89339
Low,2041,Regular Air,7/16/2013,91240
High,2041,Regular Air,9/24/2013,91242
Not Specified,2041,Delivery Truck,10/28/2013,91243
Not Specified,2041,Regular Air,10/28/2013,91243
High,2042,Regular Air,5/20/2013,91239
Critical,2042,Regular Air,9/13/2013,91241
Low,2044,Regular Air,6/24/2010,88692
Medium,2044,Regular Air,4/19/2011,88693
Not Specified,2044,Regular Air,9/12/2013,88694
Critical,2046,Regular Air,12/12/2010,88219
Critical,2046,Delivery Truck,12/12/2010,88219
Critical,2046,Delivery Truck,12/12/2010,88219
Critical,2046,Regular Air,12/12/2010,88219
High,2046,Regular Air,7/7/2011,88222
Not Specified,2046,Regular Air,1/24/2012,88224
Low,2046,Delivery Truck,5/25/2012,88226
High,2047,Delivery Truck,12/20/2013,88231
Medium,2048,Regular Air,2/14/2011,88221
Not Specified,2048,Regular Air,12/30/2011,88223
Not Specified,2048,Regular Air,4/2/2012,88225
Not Specified,2048,Regular Air,4/2/2012,88225
High,2048,Delivery Truck,9/25/2012,88229
High,2048,Regular Air,9/25/2012,88229
Medium,2048,Regular Air,6/8/2013,88230
High,2049,Regular Air,12/21/2010,88220
High,2049,Regular Air,12/21/2010,88220
High,2049,Regular Air,9/2/2012,88227
Low,2050,Regular Air,9/6/2012,88228
Low,2050,Express Air,9/6/2012,88228
High,2050,Regular Air,12/20/2013,88231
High,2050,Regular Air,12/20/2013,88231
Not Specified,2052,Regular Air,8/19/2010,87234
Not Specified,2052,Regular Air,8/19/2010,87234
Not Specified,2052,Express Air,8/19/2010,87234
High,2052,Regular Air,7/4/2011,87235
Critical,2052,Regular Air,10/21/2013,87238
Medium,2053,Regular Air,88220,64.44
Medium,2053,Regular Air,88220,69.48
Medium,2053,Regular Air,12/18/2012,87237
High,2053,Regular Air,11/15/2013,87239
High,2053,Regular Air,11/15/2013,87239
High,2053,Regular Air,11/15/2013,87239
Medium,2055,Express Air,4/20/2012,91463
Critical,2055,Regular Air,5/21/2013,91464
Critical,2056,Delivery Truck,12/8/2013,91465
Critical,2056,Regular Air,12/8/2013,91465
Medium,2058,Regular Air,8/13/2010,88040
Medium,2058,Regular Air,12/20/2011,88042
Not Specified,2058,Regular Air,6/23/2012,88043
Critical,2058,Regular Air,9/24/2013,88046
Critical,2058,Regular Air,9/24/2013,88046
Medium,2058,Regular Air,11/5/2013,88047
Not Specified,2059,Regular Air,7/17/2010,88039
Critical,2059,Regular Air,9/27/2010,88041
Critical,2059,Regular Air,9/27/2010,88041
Not Specified,2059,Regular Air,12/10/2012,88044
Medium,2059,Regular Air,5/23/2013,88045
Medium,2061,Delivery Truck,1/29/2010,87146
Medium,2061,Regular Air,3/2/2011,87149
Medium,2061,Regular Air,3/2/2011,87149
Low,2061,Regular Air,7/23/2011,87152
Low,2061,Regular Air,7/23/2011,87152
Medium,2062,Regular Air,1/29/2010,87146
Low,2062,Delivery Truck,12/26/2010,87148
Medium,2062,Delivery Truck,10/20/2011,87153
Low,2062,Regular Air,5/2/2012,87154
Low,2062,Regular Air,5/2/2012,87154
Low,2062,Regular Air,11/26/2012,87157
Not Specified,2062,Regular Air,7/2/2013,87158
Not Specified,2062,Express Air,7/2/2013,87158
Low,2063,Regular Air,5/8/2010,87147
High,2063,Regular Air,5/2/2011,87150
High,2063,Regular Air,Newport News,12
Medium,2063,Regular Air,6/1/2012,87155
Medium,2063,Regular Air,6/1/2012,87155
Medium,2063,Regular Air,Newport News,15
Low,2063,Regular Air,11/17/2013,87159
High,2065,Regular Air,7/15/2012,85838
Medium,2066,Regular Air,3/26/2010,85833
Critical,2066,Express Air,3/31/2010,85834
Low,2066,Regular Air,10/19/2010,85835
Not Specified,2066,Express Air,10/12/2012,85840
Medium,2066,Delivery Truck,3/26/2013,85841
Critical,2066,Regular Air,4/11/2013,85842
Low,2066,Regular Air,10/19/2013,85843
Not Specified,2067,Regular Air,3/9/2011,85836
Not Specified,2067,Regular Air,3/9/2011,85836
Not Specified,2067,Express Air,4/20/2011,85837
High,2067,Regular Air,7/15/2012,85838
High,2067,Delivery Truck,7/15/2012,85838
High,2067,Regular Air,7/15/2012,85838
Critical,2067,Regular Air,9/4/2012,85839
Medium,2069,Regular Air,1/12/2010,88554
Low,2069,Express Air,5/4/2011,88559
Medium,2069,Regular Air,11/24/2011,88560
Medium,2069,Regular Air,10/7/2013,88565
Medium,2069,Regular Air,11/24/2013,88567
Low,2070,Regular Air,11/16/2010,88558
Medium,2070,Regular Air,3/24/2012,88561
Not Specified,2071,Regular Air,8/1/2010,88555
Not Specified,2071,Regular Air,8/1/2010,88555
Low,2071,Express Air,11/16/2010,88558
Not Specified,2072,Regular Air,8/1/2010,88555
High,2072,Delivery Truck,8/11/2010,88556
High,2072,Regular Air,8/11/2010,88556
High,2072,Express Air,8/11/2010,88556
Critical,2072,Regular Air,6/16/2013,88563
Not Specified,2073,Delivery Truck,10/7/2010,88557
Not Specified,2073,Regular Air,3/23/2013,88562
Low,2073,Express Air,8/26/2013,88564
Not Specified,2073,Regular Air,10/7/2013,88565
Not Specified,2073,Regular Air,10/7/2013,88565
Not Specified,2073,Regular Air,11/7/2013,88566
Medium,2075,Regular Air,2/21/2011,87575
High,2075,Regular Air,7/25/2012,87576
Not Specified,2075,Regular Air,8/3/2013,87577
Medium,2075,Regular Air,8/14/2013,87578
Critical,2077,Regular Air,12/28/2011,86095
Critical,2078,Delivery Truck,12/28/2011,86095
Critical,2079,Regular Air,12/22/2012,86097
Critical,2080,Regular Air,12/28/2011,86095
Low,2081,Regular Air,7/3/2010,86092
Low,2081,Regular Air,12/17/2012,86096
Low,2081,Express Air,12/17/2012,86096
Low,2081,Regular Air,4/27/2013,86098
Low,2081,Regular Air,10/18/2013,86100
Not Specified,2081,Delivery Truck,10/18/2013,86100
Low,2082,Regular Air,44236,458.96
Low,2082,Regular Air,3/25/2011,86093
Low,2082,Regular Air,3/25/2011,86093
High,2082,Delivery Truck,9/24/2011,86094
Critical,2082,Delivery Truck,12/22/2012,86097
Critical,2082,Regular Air,8/5/2013,86099
Critical,2084,Regular Air,7/19/2012,89383
Not Specified,2085,Delivery Truck,8/20/2011,89382
Not Specified,2085,Delivery Truck,10/19/2012,89384
Not Specified,2085,Regular Air,10/19/2012,89384
High,2087,Regular Air,12/19/2011,88351
High,2087,Regular Air,5/22/2012,88353
High,2087,Regular Air,5/22/2012,88353
Critical,2087,Regular Air,6/26/2013,88354
High,2087,Regular Air,Indiana,1244.7048
High,2087,Regular Air,9/10/2013,88356
Low,2088,Regular Air,12/28/2011,88352
Medium,2088,Regular Air,7/30/2013,88355
Medium,2088,Express Air,10550,72.35
Low,2089,Regular Air,12/30/2010,88348
Low,2089,Regular Air,12/30/2010,88348
Low,2089,Express Air,12/30/2010,88348
Medium,2089,Regular Air,1/10/2011,88349
Medium,2089,Express Air,1/10/2011,88349
High,2089,Regular Air,11/27/2011,88350
Critical,2089,Regular Air,9/19/2013,88357
High,2090,Express Air,5/22/2012,88353
Medium,2090,Express Air,12/29/2013,88359
Low,2092,Regular Air,3/12/2011,87469
High,2092,Regular Air,35904,698.5
High,2092,Regular Air,10/7/2011,87470
Medium,2092,Regular Air,6/11/2012,87471
Critical,2092,Regular Air,7/14/2013,87472
Medium,2094,Delivery Truck,8/5/2010,86629
Critical,2094,Regular Air,6/5/2011,86630
Critical,2094,Regular Air,6/5/2011,86630
High,2094,Regular Air,10/1/2013,86632
High,2094,Regular Air,10/1/2013,86632
Not Specified,2095,Regular Air,9/25/2013,86631
Medium,2097,Regular Air,4/18/2010,87889
Medium,2098,Regular Air,4/18/2010,87889
Critical,2098,Regular Air,1/15/2011,87890
Not Specified,2099,Regular Air,1/8/2010,87888
Critical,2099,Regular Air,1/15/2011,87890
Critical,2099,Regular Air,9/13/2011,87891
Not Specified,2099,Express Air,10/26/2011,87892
Not Specified,2099,Regular Air,10/26/2011,87892
Not Specified,2099,Regular Air,10/26/2011,87892
Not Specified,2099,Regular Air,12/22/2011,87893
Critical,2099,Regular Air,2/26/2012,87895
Not Specified,2100,Express Air,12/22/2011,87893
Critical,2100,Delivery Truck,9/5/2012,87896
Critical,2100,Regular Air,7/24/2013,87897
Low,2101,Regular Air,2/12/2012,87894
Low,2101,Regular Air,2/12/2012,87894
Low,2101,Regular Air,2/12/2012,87894
High,2101,Regular Air,11/22/2013,87898
Critical,2103,Express Air,8/2/2012,91189
Not Specified,2103,Regular Air,12/11/2013,91193
Not Specified,2104,Regular Air,12/11/2013,91193
Medium,2105,Delivery Truck,9/26/2011,91188
Medium,2105,Regular Air,9/26/2011,91188
Critical,2105,Regular Air,3/20/2013,91190
Low,2105,Regular Air,6/5/2013,91191
Low,2105,Express Air,6/5/2013,91191
Not Specified,2105,Regular Air,12/10/2013,91192
Not Specified,2106,Express Air,5/14/2011,91187
Not Specified,2106,Regular Air,5/14/2011,91187
Medium,2107,Delivery Truck,12/6/2010,39015
Medium,2107,Regular Air,12/6/2010,39015
Medium,2107,Express Air,9/14/2011,41059
Medium,2107,Regular Air,9/14/2011,41059
Medium,2107,Express Air,9/14/2011,41059
Medium,2107,Delivery Truck,9/14/2011,41059
Critical,2107,Delivery Truck,9/29/2011,59008
Critical,2107,Regular Air,10/12/2011,34849
Critical,2107,Regular Air,10/12/2011,34849
Critical,2107,Regular Air,10/12/2011,34849
Not Specified,2107,Regular Air,3/16/2012,43239
Low,2107,Express Air,5/6/2012,41857
Low,2107,Regular Air,6/14/2012,38693
High,2107,Express Air,6/21/2012,32806
High,2107,Regular Air,6/21/2012,32806
Not Specified,2107,Regular Air,7/3/2012,22727
High,2107,Express Air,7/19/2012,2757
High,2107,Express Air,10/12/2012,5217
High,2107,Regular Air,10/12/2012,5217
Medium,2107,Regular Air,9/9/2013,32804
Medium,2107,Regular Air,9/9/2013,32804
Critical,2107,Regular Air,12/28/2013,28453
Medium,2108,Regular Air,12/6/2010,87862
Medium,2108,Express Air,9/14/2011,87863
Low,2108,Regular Air,6/14/2012,87868
Medium,2108,Regular Air,9/14/2013,87874
Medium,2108,Express Air,9/14/2013,87874
Medium,2108,Delivery Truck,9/14/2013,87874
Medium,2108,Delivery Truck,12/6/2013,87875
High,2109,Express Air,7/19/2012,87871
Not Specified,2110,Regular Air,7/3/2012,87870
High,2110,Express Air,10/12/2012,87872
High,2110,Regular Air,10/12/2012,87872
Medium,2110,Regular Air,9/9/2013,87873
Critical,2110,Regular Air,12/28/2013,87876
Critical,2111,Regular Air,10/12/2011,87865
Critical,2111,Regular Air,10/12/2011,87865
Critical,2111,Regular Air,10/12/2011,87865
High,2111,Express Air,6/21/2012,87869
High,2111,Regular Air,6/21/2012,87869
Medium,2111,Regular Air,9/9/2013,87873
Critical,2112,Delivery Truck,9/29/2011,87864
Not Specified,2112,Regular Air,3/16/2012,87866
Low,2112,Express Air,5/6/2012,87867
Critical,2114,Regular Air,3/26/2010,88403
Critical,2114,Regular Air,4/23/2010,88404
Critical,2114,Delivery Truck,8/26/2010,88405
Critical,2114,Delivery Truck,8/26/2010,88405
Low,2114,Regular Air,2/20/2011,88407
Not Specified,2114,Express Air,4/19/2012,88408
Medium,2115,Delivery Truck,10/29/2010,88406
Not Specified,2115,Express Air,4/25/2012,88409
Not Specified,2115,Regular Air,4/25/2012,88409
High,2117,Regular Air,10/20/2010,90891
High,2117,Regular Air,10/20/2010,90891
High,2118,Regular Air,11/25/2011,90892
High,2118,Regular Air,11/25/2011,90892
Medium,2118,Regular Air,3/10/2012,90893
Medium,2118,Express Air,3/10/2012,90893
Low,2118,Delivery Truck,6/14/2012,90894
Medium,2118,Regular Air,2/2/2013,90895
Medium,2118,Express Air,4/1/2013,90896
Low,2118,Delivery Truck,6/27/2013,90898
Low,2119,Regular Air,6/14/2012,90894
Low,2119,Regular Air,6/14/2012,90894
Medium,2119,Regular Air,4/11/2013,90897
Not Specified,2121,Delivery Truck,5/25/2011,89667
Critical,2121,Regular Air,5/9/2012,89671
Critical,2122,Delivery Truck,2/1/2010,89664
Medium,2122,Regular Air,10/21/2011,89668
Low,2122,Regular Air,11/1/2011,89669
Low,2122,Regular Air,11/1/2011,89669
Critical,2122,Delivery Truck,2/5/2012,89670
Critical,2122,Regular Air,9/7/2012,89673
Critical,2122,Express Air,9/7/2012,89673
High,2123,Express Air,9/3/2012,89672
Low,2123,Express Air,4/8/2013,89675
High,2124,Regular Air,7/1/2010,89665
High,2124,Delivery Truck,9/26/2010,89666
Medium,2124,Regular Air,6/2/2013,89676
High,2124,Regular Air,7/1/2013,89677
Critical,2124,Express Air,11/6/2013,89678
Medium,2125,Regular Air,12/18/2012,89674
Critical,2127,Regular Air,3/18/2010,88418
Critical,2127,Regular Air,2/2/2011,88419
High,2127,Regular Air,7/3/2013,88420
Medium,2129,Regular Air,12/12/2011,90081
Not Specified,2130,Regular Air,12/14/2011,90082
Not Specified,2130,Regular Air,12/14/2011,90082
Not Specified,2130,Regular Air,12/14/2011,90082
Not Specified,2130,Regular Air,12/14/2011,90082
Not Specified,2130,Regular Air,12/14/2011,90082
High,2131,Delivery Truck,7/3/2010,90079
Not Specified,2131,Regular Air,5/30/2011,90080
Not Specified,2131,Regular Air,8/20/2012,90085
Low,2131,Regular Air,12/31/2012,90088
Low,2131,Delivery Truck,1/11/2013,90090
Low,2131,Delivery Truck,1/11/2013,90090
Low,2132,Express Air,1/10/2010,90078
Low,2132,Delivery Truck,5/22/2012,90083
Not Specified,2132,Express Air,8/18/2012,90084
Low,2132,Express Air,1/10/2013,90089
Low,2132,Express Air,1/24/2013,90091
Low,2132,Regular Air,1/24/2013,90091
Low,2132,Regular Air,1/24/2013,90091
Critical,2133,Regular Air,9/16/2012,90086
Medium,2133,Regular Air,12/9/2012,90087
Medium,2133,Regular Air,12/9/2012,90087
Critical,2133,Regular Air,64055,120.18
Critical,2133,Regular Air,1/25/2013,90092
Critical,2133,Regular Air,3/2/2013,90093
High,2135,Regular Air,8/6/2010,91583
Not Specified,2137,Regular Air,1/31/2010,86002
Not Specified,2137,Regular Air,7/15/2013,86008
Medium,2138,Regular Air,6/19/2011,86005
Medium,2138,Regular Air,6/19/2011,86005
Medium,2138,Regular Air,6/19/2011,86005
Medium,2138,Regular Air,4/4/2013,86007
Medium,2138,Regular Air,4/4/2013,86007
Critical,2139,Delivery Truck,4/16/2010,86003
Not Specified,2139,Regular Air,4/18/2011,86004
Medium,2139,Regular Air,6/19/2012,86006
Not Specified,2139,Regular Air,7/15/2013,86008
High,2139,Express Air,9/2/2013,86009
High,2141,Regular Air,8/18/2010,87570
High,2141,Delivery Truck,8/18/2010,87570
High,2141,Express Air,8/18/2010,87570
High,2141,Regular Air,8/18/2010,87570
High,2141,Delivery Truck,1/25/2011,87571
High,2141,Regular Air,1/25/2011,87571
High,2141,Regular Air,6/7/2013,87574
High,2141,Regular Air,6/7/2013,87574
High,2142,Regular Air,1/25/2011,87571
High,2143,Regular Air,6/13/2010,87569
Low,2143,Regular Air,12/26/2011,87572
High,2143,Express Air,5/1/2013,87573
Medium,2145,Regular Air,33311,237.83
Low,2146,Regular Air,1/6/2010,87071
Critical,2146,Regular Air,2/4/2011,87073
Low,2146,Regular Air,1/6/2013,87074
Medium,2146,Regular Air,8/27/2013,87075
Medium,2148,Regular Air,4/22/2011,91101
High,2148,Regular Air,1/9/2012,91103
Critical,2148,Regular Air,8/11/2012,91104
Not Specified,2148,Regular Air,10/10/2013,91106
Not Specified,2148,Delivery Truck,10/10/2013,91106
Not Specified,2149,Express Air,7/19/2011,91102
Not Specified,2149,Regular Air,7/19/2011,91102
Not Specified,2149,Regular Air,1/11/2013,91105
Low,2149,Regular Air,12/30/2013,91107
Low,2149,Regular Air,12/30/2013,91107
Not Specified,2151,Delivery Truck,1/5/2010,90404
High,2151,Regular Air,8/9/2010,90405
Medium,2151,Regular Air,5/7/2011,90406
Low,2151,Regular Air,7/28/2013,90407
Low,2151,Regular Air,7/28/2013,90407
Low,2153,Regular Air,12/26/2011,91294
Low,2153,Regular Air,12/26/2011,91294
Low,2153,Regular Air,11/17/2012,91295
Low,2155,Delivery Truck,8/23/2011,90389
High,2155,Regular Air,7/19/2013,90402
High,2156,Regular Air,6/23/2011,90388
High,2156,Express Air,4/13/2013,90397
High,2156,Regular Air,6/23/2013,90401
Low,2157,Regular Air,9/16/2010,90385
Low,2157,Delivery Truck,9/16/2010,90385
High,2157,Regular Air,11/3/2010,90386
High,2157,Delivery Truck,11/3/2010,90386
